anonymous_id,novel,detection,ontology_id,spatial,temporal,kinetics_id_0,kinetics_id_1,kinetics_id_2,kinetics_id_3,kinetics_id_4,annotation_name_1,annotation_value_1,annotation_name_2,annotation_value_2,annotation_name_3,annotation_value_3,annotation_name_4,annotation_value_4
adf6d7b0-ff00-4221-9e62-56c6ace441c7.mp4,1,1,30,0,0,dancing charleston,salsa dancing,swing dancing,skipping rope,breakdancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
40ddacfb-e7a8-4c90-9a73-4d763851dc9f.avi,0,1,23,0,0,backflip (human),hammer throw,yoga,moon walking,belly dancing,Perspective,side,Location,outdoors,On,Pavement,What,Dog
5359f888-f1a3-4774-ae0d-0ea87ffcdc63.avi,0,1,6,0,0,riding unicycle,mowing lawn,jaywalking,riding a bike,biking through snow,Perspective,back,Location,outdoors,On,Cycle,NA,NA
0dea4983-a5ad-44e4-8666-efff289c6ffa.mp4,0,1,0,0,0,chopping wood,using a sledge hammer,making horseshoes,rope pushdown,blowing glass,Perspective,side,Location,indoors,With,Hand,NA,NA
fedbfd42-cb07-4d6a-95df-b4348fda3afc.mp4,0,1,12,0,0,playing recorder,playing trombone,playing trumpet,singing,playing saxophone,Perspective,front,Location,indoors,What,Trombone,NA,NA
c97daf55-021a-46f6-9600-7d3e604e54f7.avi,1,1,30,0,0,breakdancing,salsa dancing,swing dancing,capoeira,jumpstyle dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
e57b95fb-76a4-442d-b4ea-ea8a861cd547.mp4,1,1,30,0,0,robot dancing,breakdancing,swing dancing,salsa dancing,moon walking,Perspective,side,Location,indoors,On,HardWood,NA,NA
9ad6f777-56ee-475e-88ad-28df3a24e253.avi,1,1,30,0,0,salsa dancing,breakdancing,dancing charleston,capoeira,swing dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
366d3004-cbf6-4685-8922-c60348af9ff4.mp4,0,1,16,0,0,headbutting,wrestling,punching person (boxing),contorting,breakdancing,Perspective,side,Location,indoors,On,Grass,NA,NA
28067c36-7328-4fad-99ec-2746de026720.mp4,0,1,12,0,0,playing trumpet,playing trombone,singing,playing saxophone,playing recorder,Perspective,front,Location,indoors,What,Trombone,NA,NA
cc67bf21-d775-422a-9007-a6d362d44557.mp4,1,1,30,0,0,salsa dancing,robot dancing,jumpstyle dancing,breakdancing,tap dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
9c2b4a80-e7ae-4ffc-a12f-704b61cc0a58.mp4,0,1,12,0,0,playing trombone,playing trumpet,singing,playing recorder,playing didgeridoo,Perspective,side,Location,indoors,What,Trombone,NA,NA
245693f3-a9c3-4f11-80f1-851db50770aa.mp4,0,1,23,0,0,yoga,wading through mud,tightrope walking,walking the dog,walking through snow,Perspective,back,Location,outdoors,On,Snow,What,NA
96c21f03-7abc-4511-a058-ba9b38279a59.mp4,0,1,16,0,0,wrestling,high kick,bouncing on trampoline,drop kicking,high jump,Perspective,side,Location,indoors,On,Mat,NA,NA
3e83424e-42af-449c-baeb-b58648c112e6.mp4,0,1,6,0,0,driving tractor,crossing river,falling off bike,jaywalking,riding a bike,Perspective,back,Location,outdoors,On,Cycle,NA,NA
8059abb5-ffb7-45ae-afd2-36603012eda5.mp4,0,1,6,0,0,mowing lawn,riding a bike,driving tractor,jaywalking,falling off bike,Perspective,side,Location,outdoors,On,Cycle,NA,NA
a6ba08b8-ec2b-43ae-8783-f466e4274e9d.mp4,0,1,18,0,0,ice skating,playing ice hockey,roller skating,longboarding,skateboarding,Perspective,side,Location,outdoors,On,Snow,NA,NA
818a082a-2745-4aa2-9114-8a79e85cee78.mp4,1,1,30,0,0,dancing charleston,skipping rope,salsa dancing,swing dancing,capoeira,Perspective,side,Location,indoors,On,HardWood,NA,NA
bdb1b665-9400-41fe-8bc6-cd6090037d46.avi,0,1,0,0,0,rope pushdown,chiseling stone,chopping wood,using bagging machine,making horseshoes,Perspective,back,Location,indoors,With,Hammer,NA,NA
d4fc4ef8-2386-4ab9-a8e1-a9777e707312.mp4,0,1,12,0,0,playing saxophone,playing trumpet,playing trombone,playing pan pipes,singing,Perspective,front,Location,indoors,What,Trumpet,NA,NA
71e5c4a5-0916-4b6a-a3f7-7b4fae5bfab8.mp4,0,1,18,0,0,ice skating,hockey stop,skateboarding,riding scooter,roller skating,Perspective,side,Location,outdoors,On,Snow,NA,NA
c5c5ac13-73ab-45c7-881d-89853795dd76.mp4,0,1,16,0,0,wrestling,bouncing on trampoline,contorting,breakdancing,skipping rope,Perspective,side,Location,indoors,On,Mat,NA,NA
3984cb36-e6c6-41d9-ad85-4df586102bd9.mp4,1,1,30,0,0,salsa dancing,swing dancing,dancing charleston,jumpstyle dancing,breakdancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
2446e216-1450-4db5-bc17-d6bca6ee10af.avi,1,1,30,0,0,dancing charleston,breakdancing,skipping rope,moon walking,salsa dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
1f3842cf-90b3-4803-b4e1-62da32f4268c.mp4,0,1,23,0,0,belly dancing,backflip (human),tightrope walking,yoga,rock climbing,Perspective,side,Location,outdoors,On,Snow,What,NA
0fa4f9e6-ba72-445e-8b32-127553ada303.mp4,0,1,4,0,0,chopping wood,rock climbing,planing wood,throwing axe,archaeological excavation,Perspective,side,Location,outdoors,With,Axe,On,Gravel
3ca4aec9-ac12-42b7-af19-07ba1b8675db.mp4,0,1,16,0,0,skipping rope,wrestling,breakdancing,high jump,contorting,Perspective,back,Location,indoors,On,Mat,NA,NA
fb4b250b-d173-4d5f-bdb6-0a3b4c924648.avi,0,1,27,0,0,bowling,capoeira,moon walking,playing basketball,faceplanting,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
fad4f537-f06b-479c-be92-3af0feb9795c.avi,0,1,18,0,0,ice skating,skateboarding,jaywalking,pirouetting,riding scooter,Perspective,side,Location,indoors,On,Snow,NA,NA
9c437d60-d35d-432f-b521-e3f85e9e19d3.avi,1,1,30,0,0,jumpstyle dancing,robot dancing,capoeira,salsa dancing,moon walking,Perspective,side,Location,indoors,On,HardWood,NA,NA
e4ef2818-915e-47b4-a825-d7ed439e0369.mp4,1,1,30,0,0,salsa dancing,swing dancing,breakdancing,moon walking,robot dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
ef522228-b198-40f3-9460-097629eec07c.mp4,1,1,30,0,0,breakdancing,jumpstyle dancing,tap dancing,swing dancing,robot dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
9c50b6f4-b024-408e-a148-eec9e8e55471.mp4,0,1,4,0,0,chopping wood,singing,planing wood,climbing a rope,rock climbing,Perspective,side,Location,outdoors,With,Axe,On,Grass
26a43171-845d-4fa6-b306-69fb73b1c2a1.mp4,0,1,12,0,0,playing trombone,playing trumpet,playing saxophone,playing pan pipes,playing recorder,Perspective,front,Location,indoors,What,Trumpet,NA,NA
4d46528b-8924-4041-8fd1-d28ae3028a31.mp4,0,1,16,0,0,wrestling,punching person (boxing),breakdancing,skipping rope,high jump,Perspective,side,Location,indoors,On,Mat,NA,NA
3a988646-f0df-44c0-b87c-0dcd66d075a4.mp4,0,1,6,0,0,riding a bike,riding unicycle,motorcycling,mowing lawn,driving tractor,Perspective,back,Location,outdoors,On,Cycle,NA,NA
81fc329c-9984-482d-be28-c80c725c5ce1.avi,0,1,18,0,0,ice skating,hockey stop,longboarding,playing ice hockey,jaywalking,Perspective,side,Location,indoors,On,Snow,NA,NA
2f2df07a-ad7c-40f8-a6ae-9cd2572ad25b.avi,1,1,30,0,0,swing dancing,tap dancing,breakdancing,salsa dancing,dancing charleston,Perspective,side,Location,indoors,On,HardWood,NA,NA
4fad5d1e-377e-4690-95df-ec1c3e2ef646.avi,0,1,23,0,0,yoga,backflip (human),walking through snow,belly dancing,walking the dog,Perspective,front,Location,outdoors,On,Pavement,What,Dog
1b0441be-cbb8-4db0-a154-f14c79b17dd8.mp4,0,1,16,0,0,wrestling,bouncing on trampoline,breakdancing,skipping rope,drop kicking,Perspective,side,Location,indoors,On,Mat,NA,NA
52344c73-a6a2-40fe-ac7f-cdecece05811.mp4,1,1,30,0,0,capoeira,dancing charleston,breakdancing,salsa dancing,swing dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
dac05a37-7c31-40bf-b8a9-174968409d0f.mp4,0,1,12,0,0,playing saxophone,playing trombone,singing,busking,playing trumpet,Perspective,front,Location,indoors,What,Trombone,NA,NA
e2c2c4d0-9fa6-46c3-aa72-66fbfcc134b4.mp4,1,1,30,0,0,skipping rope,tap dancing,breakdancing,jumpstyle dancing,salsa dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
aca189c8-6d69-4723-ae42-ec1a9756d394.mp4,0,1,4,0,0,planing wood,chopping wood,climbing a rope,archaeological excavation,rock climbing,Perspective,back,Location,indoors,With,Axe,On,NonWoodFloor(inside)
9b835a6f-0360-4ff1-b694-9372d4b29761.avi,0,1,18,0,0,ice skating,jaywalking,roller skating,longboarding,hockey stop,Perspective,side,Location,indoors,On,Snow,NA,NA
30733bf6-98a4-49a4-bb3d-b475229c7de5.avi,0,1,23,0,0,belly dancing,hammer throw,backflip (human),moon walking,wading through mud,Perspective,side,Location,outdoors,On,Pavement,What,Dog
b4d64f87-a27f-41bc-adc3-8e9dfb2255c3.avi,0,1,27,0,0,bowling,bottling,using segway,moon walking,punching bag,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
9c927948-cd3e-4abf-ad8f-7acc8b356580.mp4,0,1,0,0,0,using a sledge hammer,playing xylophone,making horseshoes,rope pushdown,chopping wood,Perspective,side,Location,indoors,With,Foot,NA,NA
6d264472-40d7-4bb0-a5d7-3498adcbdc4a.mp4,0,1,16,0,0,wrestling,skipping rope,high jump,drop kicking,punching person (boxing),Perspective,side,Location,indoors,On,Mat,NA,NA
7f38bc05-1db9-4940-b09b-fab29593b981.mp4,0,1,18,0,0,ice skating,roller skating,hockey stop,jaywalking,longboarding,Perspective,bottom,Location,indoors,On,Snow,NA,NA
b8a002b4-e6cb-473c-b9b3-a352be0cf708.mp4,1,1,30,0,0,robot dancing,dancing charleston,skipping rope,salsa dancing,breakdancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
57502498-d8e7-4f8c-98f8-87f04dec14e5.mp4,0,1,12,0,0,singing,playing recorder,playing organ,playing trombone,playing trumpet,Perspective,front,Location,indoors,What,Trombone,NA,NA
2ee33487-d7c7-41e3-9892-aea148e05b62.mp4,1,1,30,0,0,breakdancing,salsa dancing,jumpstyle dancing,capoeira,moon walking,Perspective,side,Location,indoors,On,HardWood,NA,NA
6dd0abed-f52e-4d67-8e94-3d354eaf236f.mp4,1,1,30,0,0,dancing charleston,tap dancing,robot dancing,swing dancing,breakdancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
57733d1b-3443-4b29-95d1-25eaa539c0e3.mp4,0,1,16,0,0,contorting,wrestling,high jump,drop kicking,high kick,Perspective,side,Location,indoors,On,NonWoodFloor(inside),NA,NA
5018b7ab-61ef-4602-8a63-91069db7ef24.avi,0,1,23,0,0,walking through snow,yoga,wading through mud,belly dancing,rock climbing,Perspective,back,Location,outdoors,On,Pavement,What,Dog
e1f5ac39-bfbb-4293-b570-e7691ab1f593.mp4,0,1,18,0,0,ice skating,playing ice hockey,roller skating,hockey stop,longboarding,Perspective,front,Location,indoors,On,Snow,NA,NA
98952eef-fd72-46c7-adda-2eb0614d7c2d.mp4,0,1,12,0,0,playing saxophone,playing trombone,playing didgeridoo,playing trumpet,playing clarinet,Perspective,side,Location,indoors,What,Trombone,NA,NA
2452ad23-4353-4d77-9f49-00924317a1db.avi,0,1,18,0,0,skateboarding,longboarding,roller skating,ice skating,playing ice hockey,Perspective,side,Location,indoors,On,Snow,NA,NA
a7de66b9-5f1d-487e-bf31-ff03aab80007.mp4,0,1,16,0,0,punching person (boxing),wrestling,drop kicking,headbutting,contorting,Perspective,side,Location,outdoors,On,Grass,NA,NA
eeb631e7-3bea-45a6-b690-1f480f0b36d5.mp4,0,1,12,0,0,playing didgeridoo,busking,playing trumpet,playing clarinet,playing trombone,Perspective,front,Location,indoors,What,Trombone,NA,NA
3d6d4238-2b19-4667-a0c9-7c249f8783ce.mp4,1,1,30,0,0,breakdancing,skipping rope,capoeira,jumpstyle dancing,robot dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
61cf8c49-e0e4-4261-a243-54b6b3dd1047.mp4,1,1,30,0,0,breakdancing,moon walking,skipping rope,robot dancing,dancing charleston,Perspective,side,Location,indoors,On,HardWood,NA,NA
95979781-1187-4d00-942f-2f46e9d39140.avi,1,1,30,0,0,salsa dancing,dancing charleston,breakdancing,moon walking,robot dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
00f51013-3b79-4727-b3dd-2faf2805f43a.mp4,0,1,12,0,0,playing trumpet,playing trombone,playing organ,playing saxophone,busking,Perspective,front,Location,indoors,What,Trumpet,NA,NA
a479521b-255f-4fe6-adca-8703c802f363.mp4,0,1,27,0,0,bowling,dunking basketball,punching bag,capoeira,bottling,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
76bc8419-1c9c-4559-9d8e-db429c2c6ec8.mp4,0,1,23,0,0,tightrope walking,wading through mud,hammer throw,yoga,moon walking,Perspective,side,Location,outdoors,On,Snow,What,NA
55de2f47-d77e-4c72-b83b-95d1b4c841d1.mp4,0,1,12,0,0,playing trombone,playing saxophone,playing clarinet,playing trumpet,playing pan pipes,Perspective,side,Location,indoors,What,Trombone,NA,NA
366bdc5a-5265-4f15-a555-d06a3871bae3.mp4,0,1,16,0,0,high jump,bouncing on trampoline,wrestling,headbutting,drop kicking,Perspective,back,Location,indoors,On,Mat,NA,NA
422076cd-7613-4a49-bdf5-208e4413935a.mp4,1,1,30,0,0,salsa dancing,breakdancing,swing dancing,tap dancing,skipping rope,Perspective,side,Location,indoors,On,HardWood,NA,NA
934c45f7-57a0-47f7-9ff6-5e99e9547828.avi,0,1,6,0,0,land sailing,driving tractor,jaywalking,riding a bike,mowing lawn,Perspective,front,Location,outdoors,On,Cycle,NA,NA
eb579524-eb37-4e20-b530-9378aa262f10.mp4,0,1,18,0,0,jaywalking,riding scooter,hockey stop,roller skating,longboarding,Perspective,front,Location,indoors,On,Pavement,NA,NA
22ca34f8-b889-42bc-b27a-f5e1431794a6.mp4,1,1,30,0,0,swing dancing,moon walking,salsa dancing,jumpstyle dancing,breakdancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
b6d7f9a7-5fc5-4ab1-a074-5c7523fbceb5.mp4,0,1,16,0,0,wrestling,skipping rope,high jump,headbutting,punching person (boxing),Perspective,side,Location,indoors,On,Mat,NA,NA
ff9a69c7-0e72-42c8-a73c-218d3eb967c7.mp4,1,1,30,0,0,breakdancing,salsa dancing,swing dancing,dancing charleston,capoeira,Perspective,side,Location,indoors,On,HardWood,NA,NA
0fc6ab16-5f9f-46d1-b378-172c0f2b1591.mp4,0,1,16,0,0,wrestling,punching person (boxing),drop kicking,breakdancing,contorting,Perspective,side,Location,indoors,On,Mat,NA,NA
2b1a17fb-1173-4859-9508-ae451d77705b.avi,0,1,23,0,0,rock climbing,walking the dog,yoga,moon walking,backflip (human),Perspective,side,Location,outdoors,On,Grass,What,Dog
e874273b-c2c6-4f6e-a4eb-7f3995c64bb9.mp4,0,1,16,0,0,drop kicking,wrestling,headbutting,punching person (boxing),contorting,Perspective,side,Location,indoors,On,NonWoodFloor(inside),NA,NA
a3bb165a-e606-4644-80cb-6f9cd2ed2b1c.avi,0,1,0,0,0,chopping wood,blowing glass,using a sledge hammer,chiseling stone,rope pushdown,Perspective,front,Location,outdoors,With,Hammer,NA,NA
0e79c4d9-6090-4a79-b4d0-8cfb3115ea8d.mp4,0,1,16,0,0,wrestling,contorting,drop kicking,breakdancing,punching person (boxing),Perspective,side,Location,indoors,On,NonWoodFloor(inside),NA,NA
32eec6b8-3bca-4ebf-867d-677d47441682.mp4,0,1,18,0,0,ice skating,playing ice hockey,skateboarding,longboarding,roller skating,Perspective,side,Location,indoors,On,Snow,NA,NA
5da83ae6-dada-4566-9015-160233b2b39e.mp4,0,1,4,0,0,chopping wood,archaeological excavation,shearing sheep,using a sledge hammer,rock climbing,Perspective,back,Location,outdoors,With,Axe,On,Grass
a8e1ece3-81af-4d9a-aad7-5878b9b53a06.avi,1,1,30,0,0,salsa dancing,swing dancing,robot dancing,capoeira,tap dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
b50f0064-1f4c-4367-bf66-5d4075f7495c.mp4,0,1,12,0,0,playing trombone,playing clarinet,playing organ,playing trumpet,playing didgeridoo,Perspective,front,Location,indoors,What,Trumpet,NA,NA
1d3290cb-db19-4665-a9d3-40998299977b.mp4,1,1,30,0,0,dancing charleston,salsa dancing,breakdancing,swing dancing,skipping rope,Perspective,side,Location,indoors,On,HardWood,NA,NA
d367a669-b314-4810-bc2a-15c0c5e5ac11.avi,1,1,30,0,0,jumpstyle dancing,breakdancing,salsa dancing,dancing charleston,moon walking,Perspective,side,Location,indoors,On,HardWood,NA,NA
0d608d3f-01de-4074-b716-f05d43b17f8e.avi,0,1,6,0,0,mowing lawn,riding unicycle,jaywalking,riding a bike,motorcycling,Perspective,back,Location,outdoors,On,Cycle,NA,NA
c48713d9-1f38-40de-a063-1622c9070adc.mp4,0,1,6,0,0,falling off bike,jaywalking,driving tractor,motorcycling,riding unicycle,Perspective,side,Location,outdoors,On,Cycle,NA,NA
0ae336d7-226f-4b63-930a-6df14c34b39e.avi,0,1,18,0,0,roller skating,hockey stop,pirouetting,ice skating,playing ice hockey,Perspective,side,Location,indoors,On,Snow,NA,NA
773787c3-180c-4586-80d4-786b0ab98700.mp4,0,1,12,0,0,playing trombone,playing saxophone,playing trumpet,singing,playing didgeridoo,Perspective,front,Location,indoors,What,Trumpet,NA,NA
31b31b18-7320-45d5-b88b-4f66dda17876.mp4,0,1,6,0,0,jaywalking,falling off bike,driving tractor,motorcycling,riding a bike,Perspective,back,Location,outdoors,On,Cycle,NA,NA
605086fd-0a4d-4c7f-abaa-b83d74f2b28c.mp4,0,1,6,0,0,mowing lawn,motorcycling,land sailing,jaywalking,biking through snow,Perspective,back,Location,indoors,On,Cycle,NA,NA
62665dbd-1114-4630-96dd-e8be8e3eb7f8.avi,0,1,23,0,0,walking through snow,moon walking,wading through mud,yoga,backflip (human),Perspective,front,Location,outdoors,On,Pavement,What,Dog
0e275ad0-4bdb-47c5-a08f-57e0c38568c4.mp4,0,1,18,0,0,roller skating,ice skating,hockey stop,playing ice hockey,pirouetting,Perspective,side,Location,indoors,On,Snow,NA,NA
aaae21b2-c274-4038-91d6-5c9dad0605c0.mp4,1,1,30,0,0,swing dancing,robot dancing,breakdancing,salsa dancing,moon walking,Perspective,side,Location,indoors,On,HardWood,NA,NA
477a1137-12d0-491c-88d8-739c800a5038.mp4,0,1,18,0,0,ice skating,skateboarding,roller skating,riding scooter,hockey stop,Perspective,front,Location,outdoors,On,Pavement,NA,NA
5ffbfdd0-9c64-4129-874e-7c657ec03052.mp4,1,1,30,0,0,salsa dancing,breakdancing,swing dancing,robot dancing,tap dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
997d4c7b-4a3a-4ba8-ab28-5cd61b45a8b2.mp4,0,1,23,0,0,belly dancing,wading through mud,hammer throw,walking through snow,moon walking,Perspective,back,Location,outdoors,On,Snow,What,Dog
dbb09107-0834-41b0-8769-a7b8f4bc1ba8.mp4,0,1,18,0,0,ice skating,roller skating,jaywalking,riding scooter,skateboarding,Perspective,side,Location,indoors,On,Snow,NA,NA
a6ab302b-6895-4e38-9df1-63ac9c9e1b04.mp4,0,1,16,0,0,wrestling,breakdancing,headbutting,high jump,high kick,Perspective,side,Location,indoors,On,Mat,NA,NA
3d603135-dac0-4cc0-8342-280802d71f6b.mp4,0,1,18,0,0,ice skating,playing ice hockey,roller skating,hockey stop,skateboarding,Perspective,side,Location,outdoors,On,Snow,NA,NA
7e510fcf-65d7-4ec9-af43-9bcd8636408a.avi,1,1,30,0,0,jumpstyle dancing,robot dancing,moon walking,capoeira,skipping rope,Perspective,side,Location,indoors,On,HardWood,NA,NA
297d00f3-5df4-4ecc-b961-50c468b9f9fc.mp4,0,1,12,0,0,playing saxophone,playing clarinet,playing trumpet,playing trombone,singing,Perspective,front,Location,indoors,What,Trombone,NA,NA
83f8ff2d-b48e-45a3-9c3d-90b973118d64.avi,1,1,30,0,0,salsa dancing,swing dancing,moon walking,skipping rope,jumpstyle dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
376d393d-0793-40ac-81ac-c8bbc4c55af5.mp4,1,1,30,0,0,swing dancing,breakdancing,moon walking,dancing charleston,salsa dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
bc6c0b9b-d5b0-4b6a-92bb-0935a2b0f4ab.mp4,0,1,18,0,0,ice skating,jaywalking,longboarding,roller skating,hockey stop,Perspective,side,Location,indoors,On,Snow,NA,NA
b5e676fa-280f-4190-af82-7b519587d047.mp4,0,1,27,0,0,bowling,skateboarding,playing basketball,bottling,dunking basketball,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
25d4365b-0455-4247-a77f-3a4f36addb45.mp4,0,1,23,0,0,tightrope walking,moon walking,walking through snow,yoga,walking the dog,Perspective,back,Location,outdoors,On,Snow,What,NA
0996b248-c9e0-4646-9837-2359a7a51772.mp4,0,1,12,0,0,playing trombone,playing trumpet,playing saxophone,playing recorder,playing clarinet,Perspective,front,Location,indoors,What,Trombone,NA,NA
cbadc45b-0639-4d6e-8a55-e8c5cfb7a9c6.mp4,0,1,12,0,0,playing trumpet,playing pan pipes,playing trombone,playing clarinet,playing saxophone,Perspective,side,Location,indoors,What,Trombone,NA,NA
588a1d0b-e404-431d-8245-3bd1dc0abf17.mp4,0,1,4,0,0,chopping wood,singing,archery,using a sledge hammer,throwing axe,Perspective,side,Location,outdoors,With,Axe,On,Grass
b0226090-b1cc-4939-af37-6201f1cdd715.avi,0,1,27,0,0,bowling,dunking basketball,bottling,skateboarding,using segway,Perspective,side,Location,indoors,On,WoodFloor,NA,NA
5ddf7c5b-0f3c-4d7d-b55a-538ef0ae6a80.mp4,0,1,18,0,0,longboarding,ice skating,roller skating,jaywalking,hockey stop,Perspective,side,Location,indoors,On,Snow,NA,NA
a224a0a5-96d2-4c89-872f-47c1821b791a.mp4,1,1,30,0,0,skipping rope,robot dancing,breakdancing,capoeira,dancing charleston,Perspective,side,Location,indoors,On,HardWood,NA,NA
e004fb60-2bce-4156-a896-2841d0e8df25.avi,1,1,30,0,0,salsa dancing,capoeira,jumpstyle dancing,swing dancing,breakdancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
bac85ec3-1ace-4679-836e-fd0b9970de91.mp4,0,1,16,0,0,contorting,bouncing on trampoline,drop kicking,wrestling,breakdancing,Perspective,bottom,Location,outdoors,On,Grass,NA,NA
50f2323d-1199-4cb8-ab05-c2b3593282f8.mp4,0,1,0,0,0,chopping wood,blowing glass,chiseling stone,making horseshoes,playing xylophone,Perspective,side,Location,indoors,With,Foot,NA,NA
e8b6fee5-c404-459e-bdc9-5bfa02749f1d.avi,1,1,30,0,0,swing dancing,breakdancing,jumpstyle dancing,tap dancing,salsa dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
f907a81b-c41f-40f8-873d-aad7644f5bae.mp4,1,1,30,0,0,swing dancing,breakdancing,jumpstyle dancing,robot dancing,dancing charleston,Perspective,side,Location,indoors,On,HardWood,NA,NA
8e36f233-4b18-4a45-acdf-180974678323.mp4,0,1,16,0,0,skipping rope,high jump,wrestling,breakdancing,drop kicking,Perspective,side,Location,indoors,On,Mat,NA,NA
06e79766-21c2-4bf5-92ae-d479a03b3668.mp4,0,1,12,0,0,playing trumpet,playing trombone,playing saxophone,playing didgeridoo,playing clarinet,Perspective,front,Location,indoors,What,Trombone,NA,NA
115036cb-a70e-441d-9608-e4cd94589240.mp4,0,1,12,0,0,playing recorder,playing clarinet,playing trombone,playing saxophone,playing organ,Perspective,front,Location,indoors,What,Trombone,NA,NA
54727006-2874-41e2-ada6-bb5b994212f4.mp4,0,1,18,0,0,ice skating,playing ice hockey,skiing crosscountry,roller skating,hockey stop,Perspective,back,Location,indoors,On,Snow,NA,NA
6efb059e-fbc9-4e92-9b6c-7b8398c2cc2f.mp4,0,1,16,0,0,wrestling,breakdancing,punching person (boxing),skipping rope,drop kicking,Perspective,side,Location,indoors,On,Mat,NA,NA
4f1b3e19-df2a-49a9-bd43-f578c6d06efa.avi,0,1,18,0,0,playing ice hockey,roller skating,ice skating,pirouetting,hockey stop,Perspective,side,Location,indoors,On,Snow,NA,NA
aa7e2e88-1b58-4d59-8ad2-9fea3f0e0e56.avi,1,1,30,0,0,breakdancing,tap dancing,robot dancing,salsa dancing,skipping rope,Perspective,side,Location,indoors,On,HardWood,NA,NA
1bafb687-eddb-479c-9b3c-c9b3245acb7a.mp4,0,1,12,0,0,singing,playing trumpet,playing organ,playing recorder,playing trombone,Perspective,front,Location,outdoors,What,Trombone,NA,NA
25397ae7-6347-480f-9a28-704f63f0aee8.mp4,0,1,4,0,0,using a sledge hammer,rock climbing,archaeological excavation,chopping wood,throwing axe,Perspective,side,Location,outdoors,With,Axe,On,Grass
d36a03eb-2fd1-4453-a41e-8b80b80fb0a3.mp4,0,1,12,0,0,playing clarinet,playing trumpet,playing trombone,busking,playing recorder,Perspective,side,Location,indoors,What,Trombone,NA,NA
eaddb734-f94e-4297-b2e4-7ccf87ee7576.mp4,0,1,18,0,0,hockey stop,ice skating,roller skating,pirouetting,playing ice hockey,Perspective,front,Location,indoors,On,Snow,NA,NA
c12286c8-953a-4895-994f-194bf6603036.mp4,0,1,16,0,0,skipping rope,breakdancing,contorting,high kick,wrestling,Perspective,side,Location,indoors,On,Mat,NA,NA
ad542e8b-a2da-46d7-b16b-8915012b85e5.mp4,0,1,23,0,0,backflip (human),walking through snow,yoga,wading through mud,moon walking,Perspective,front,Location,outdoors,On,Snow,What,NA
07b0d417-d12e-4d30-8c21-eb528ff50b71.mp4,0,1,4,0,0,climbing a rope,rock climbing,archery,archaeological excavation,chopping wood,Perspective,back,Location,outdoors,With,Axe,On,Gravel
e360eb3d-ce18-4971-837c-9b0f5f08b886.mp4,0,1,12,0,0,busking,playing trumpet,playing pan pipes,playing saxophone,playing clarinet,Perspective,front,Location,indoors,What,Trombone,NA,NA
36584bf2-6094-4b95-8622-1065293fe79b.avi,1,1,30,0,0,dancing charleston,swing dancing,salsa dancing,breakdancing,jumpstyle dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
5da750c8-3794-419c-9ed4-20cf8800a5c3.mp4,1,1,30,0,0,dancing charleston,robot dancing,swing dancing,salsa dancing,jumpstyle dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
9d06c1aa-cbcc-4153-ad62-7de5c9162fa4.mp4,0,1,16,0,0,wrestling,contorting,bouncing on trampoline,skipping rope,drop kicking,Perspective,side,Location,indoors,On,Mat,NA,NA
e2f1db09-b8b0-4b91-8f6c-e22755669928.mp4,0,1,12,0,0,playing saxophone,playing trombone,playing didgeridoo,playing trumpet,playing recorder,Perspective,side,Location,indoors,What,Trombone,NA,NA
489ca79f-cb82-4534-ac6a-09c2b51852ab.mp4,0,1,16,0,0,punching person (boxing),drop kicking,breakdancing,wrestling,high kick,Perspective,side,Location,indoors,On,Mat,NA,NA
61b8a506-4a15-496d-ad95-8b41c693f1aa.mp4,0,1,12,0,0,playing didgeridoo,playing trombone,playing pan pipes,playing clarinet,singing,Perspective,front,Location,indoors,What,Trumpet,NA,NA
